Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c
a170E0000060TZmQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,BS430,BS430,BS430,BS430,,BS430,,BS430,,BS430,BS430,TRUE,FALSE,FALSE,1030000300,FALSE,1623,10300,FALSE,10300-00070,1.03E+17
a170E0000060TZnQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,D130N,D130N,D130N,D130N,,D130N,,D130N,,D130N,D130N,TRUE,FALSE,FALSE,1030000300,FALSE,1624,10300,FALSE,10300-00080,1.03E+17
a170E0000060TZoQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,D430L,D430L,D430L,D430L,,D430L,,D430L,,D430L,D430L,TRUE,FALSE,FALSE,1030000300,FALSE,1625,10300,FALSE,10300-00090,1.03E+17
a170E0000060TZpQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,XT580W,XT580W,XT580W,XT580W,,XT580W,,XT580W,,XT580W,XT580W,TRUE,FALSE,FALSE,1030000300,FALSE,1626,10300,FALSE,10300-00100,1.03E+17
a170E0000060TZqQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,XT610W,XT610W,XT610W,XT610W,,XT610W,,XT610W,,XT610W,XT610W,TRUE,FALSE,FALSE,1030000300,FALSE,1627,10300,FALSE,10300-00110,1.03E+17
a170E0000060TZrQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,XT690,XT690,XT690,XT690,,XT690,,XT690,,XT690,XT690,TRUE,FALSE,FALSE,1030000300,FALSE,1628,10300,FALSE,10300-00120,1.03E+17
a170E0000060TZsQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,XT690W,XT690W,XT690W,XT690W,,XT690W,,XT690W,,XT690W,XT690W,TRUE,FALSE,FALSE,1030000300,FALSE,1629,10300,FALSE,10300-00130,1.03E+17
a170E0000060TZtQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1630,10300,FALSE,10300-00200,1.03E+17
a170E0000060TZuQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1631,10300,FALSE,10300-00300,1.03E+17
a170E0000060TZvQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1632,10300,FALSE,10300-00400,1.03E+17
a170E0000060TZwQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1633,10300,FALSE,10300-00500,1.03E+17
a170E0000060TZxQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1634,10300,FALSE,10300-00600,1.03E+17
a170E0000060TZyQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1635,10300,FALSE,10300-00700,1.03E+17
a170E0000060TZzQAM,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1636,10300,FALSE,10300-00800,1.03E+17
a170E0000060Ta0QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1637,10300,FALSE,10300-00900,1.03E+17
a170E0000060Ta1QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1638,10300,FALSE,10300-01000,1.03E+17
a170E0000060Ta2QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1639,10300,FALSE,10300-01100,1.03E+17
a170E0000060Ta3QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCRQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000300,FALSE,1640,10300,FALSE,10300-01200,1.03E+17
a170E0000060Ta4QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCSQA2,Serialzied,Model,KBT-EU,BRUSHCUTTERS,BRUSHCUTTERS,BRUSHCUTTERS,BRUSHCUTTERS,,BRUSHCUTTERS,,BRUSHCUTTERS,,BRUSHCUTTERS,BRUSHCUTTERS,TRUE,FALSE,FALSE,1030000400,FALSE,1641,10300,FALSE,10300-00100,1.03E+17
a170E0000060Ta5QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCSQA2,Serialzied,Model,KBT-EU,HEDGE-TRIMMERS,HEDGE-TRIMMERS,HEDGE-TRIMMERS,HEDGE-TRIMMERS,,HEDGE-TRIMMERS,,HEDGE-TRIMMERS,,HEDGE-TRIMMERS,HEDGE-TRIMMERS,TRUE,FALSE,FALSE,1030000400,FALSE,1642,10300,FALSE,10300-00200,1.03E+17
a170E0000060Ta6QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCSQA2,Serialzied,Model,KBT-EU,CHAIN SAWS,CHAIN SAWS,CHAIN SAWS,CHAIN SAWS,,CHAIN SAWS,,CHAIN SAWS,,CHAIN SAWS,CHAIN SAWS,TRUE,FALSE,FALSE,1030000400,FALSE,1643,10300,FALSE,10300-00300,1.03E+17
a170E0000060Ta7QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCSQA2,Serialzied,Model,KBT-EU,BLOWERS,BLOWERS,BLOWERS,BLOWERS,,BLOWERS,,BLOWERS,,BLOWERS,BLOWERS,TRUE,FALSE,FALSE,1030000400,FALSE,1644,10300,FALSE,10300-00400,1.03E+17
a170E0000060Ta8QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,D260S,D260S,D260S,D260S,,D260S,,D260S,,D260S,D260S,TRUE,FALSE,FALSE,1030000500,FALSE,1645,10300,FALSE,10300-00010,1.03E+17
a170E0000060Ta9QAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,D260W,D260W,D260W,D260W,,D260W,,D260W,,D260W,D260W,TRUE,FALSE,FALSE,1030000500,FALSE,1646,10300,FALSE,10300-00020,1.03E+17
a170E0000060TaAQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1647,10300,FALSE,10300-00100,1.03E+17
a170E0000060TaBQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1648,10300,FALSE,10300-00200,1.03E+17
a170E0000060TaCQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1649,10300,FALSE,10300-00300,1.03E+17
a170E0000060TaDQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1650,10300,FALSE,10300-00400,1.03E+17
a170E0000060TaEQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1651,10300,FALSE,10300-00500,1.03E+17
a170E0000060TaFQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1652,10300,FALSE,10300-00600,1.03E+17
a170E0000060TaGQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1653,10300,FALSE,10300-00700,1.03E+17
a170E0000060TaHQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1654,10300,FALSE,10300-00800,1.03E+17
a170E0000060TaIQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1655,10300,FALSE,10300-00900,1.03E+17
a170E0000060TaJQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1656,10300,FALSE,10300-01000,1.03E+17
a170E0000060TaKQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1657,10300,FALSE,10300-01100,1.03E+17
a170E0000060TaLQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1658,10300,FALSE,10300-01200,1.03E+17
a170E0000060TaMQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1659,10300,FALSE,10300-01300,1.03E+17
a170E0000060TaNQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1660,10300,FALSE,10300-01400,1.03E+17
a170E0000060TaOQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCTQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000500,FALSE,1661,10300,FALSE,10300-01500,1.03E+17
a170E0000060TaPQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCUQA2,Serialzied,Model,KBT-EU,e-BATTERY,e-BATTERY,e-BATTERY,e-BATTERY,,e-BATTERY,,e-BATTERY,,e-BATTERY,e-BATTERY,TRUE,FALSE,FALSE,1030000600,FALSE,1662,10300,FALSE,10300-00100,1.03E+17
a170E0000060TaQQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCUQA2,Serialzied,Model,KBT-EU,e-HEDGE TRIMMERS,e-HEDGE TRIMMERS,e-HEDGE TRIMMERS,e-HEDGE TRIMMERS,,e-HEDGE TRIMMERS,,e-HEDGE TRIMMERS,,e-HEDGE TRIMMERS,e-HEDGE TRIMMERS,TRUE,FALSE,FALSE,1030000600,FALSE,1663,10300,FALSE,10300-00200,1.03E+17
a170E0000060TaRQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCUQA2,Serialzied,Model,KBT-EU,e-BRUSHCUTTER,e-BRUSHCUTTER,e-BRUSHCUTTER,e-BRUSHCUTTER,,e-BRUSHCUTTER,,e-BRUSHCUTTER,,e-BRUSHCUTTER,e-BRUSHCUTTER,TRUE,FALSE,FALSE,1030000600,FALSE,1664,10300,FALSE,10300-00300,1.03E+17
a170E0000060TaSQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCUQA2,Serialzied,Model,KBT-EU,e-CHAIN SAWS,e-CHAIN SAWS,e-CHAIN SAWS,e-CHAIN SAWS,,e-CHAIN SAWS,,e-CHAIN SAWS,,e-CHAIN SAWS,e-CHAIN SAWS,TRUE,FALSE,FALSE,1030000600,FALSE,1665,10300,FALSE,10300-00400,1.03E+17
a170E0000060TaTQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCUQA2,Serialzied,Model,KBT-EU,e-BLOWER,e-BLOWER,e-BLOWER,e-BLOWER,,e-BLOWER,,e-BLOWER,,e-BLOWER,e-BLOWER,TRUE,FALSE,FALSE,1030000600,FALSE,1666,10300,FALSE,10300-00500,1.03E+17
a170E0000060TaUQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCUQA2,Serialzied,Model,KBT-EU,e-HOE WEDDING,e-HOE WEDDING,e-HOE WEDDING,e-HOE WEDDING,,e-HOE WEDDING,,e-HOE WEDDING,,e-HOE WEDDING,e-HOE WEDDING,TRUE,FALSE,FALSE,1030000600,FALSE,1667,10300,FALSE,10300-00600,1.03E+17
a170E0000060TaVQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCVQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000700,FALSE,1668,10300,FALSE,10300-00100,1.03E+17
a170E0000060TaWQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCVQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000700,FALSE,1669,10300,FALSE,10300-00200,1.03E+17
a170E0000060TaXQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1670,10300,FALSE,10300-00100,1.03E+17
a170E0000060TaYQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1671,10300,FALSE,10300-00200,1.03E+17
a170E0000060TaZQAU,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1672,10300,FALSE,10300-00300,1.03E+17
a170E0000060TaaQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1673,10300,FALSE,10300-00400,1.03E+17
a170E0000060TabQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1674,10300,FALSE,10300-00500,1.03E+17
a170E0000060TacQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1675,10300,FALSE,10300-00600,1.03E+17
a170E0000060TadQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCWQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000800,FALSE,1676,10300,FALSE,10300-00700,1.03E+17
a170E0000060TaeQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCXQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000900,FALSE,1677,10300,FALSE,10300-00100,1.03E+17
a170E0000060TafQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCXQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000900,FALSE,1678,10300,FALSE,10300-00200,1.03E+17
a170E0000060TagQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCXQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000900,FALSE,1679,10300,FALSE,10300-00300,1.03E+17
a170E0000060TahQAE,1.03E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCXQA2,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1030000900,FALSE,1680,10300,FALSE,10300-00400,1.03E+17
a170E0000060TaiQAE,1.035E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCYQA2,Serialzied,Model,KBT-EU,KR250,KR250,KR250,KR250,,KR250,,KR250,,KR250,KR250,TRUE,FALSE,FALSE,1035000100,FALSE,1681,10350,FALSE,10350-01000,1.035E+17
a170E0000060TajQAE,1.035E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCYQA2,Serialzied,Model,KBT-EU,KR350,KR350,KR350,KR350,,KR350,,KR350,,KR350,KR350,TRUE,FALSE,FALSE,1035000100,FALSE,1682,10350,FALSE,10350-02000,1.035E+17
a170E0000060TakQAE,1.035E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCYQA2,Serialzied,Model,KBT-EU,KR400,KR400,KR400,KR400,,KR400,,KR400,,KR400,KR400,TRUE,FALSE,FALSE,1035000100,FALSE,1683,10350,FALSE,10350-03000,1.035E+17
a170E0000060TalQAE,1.03509E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCZQA2,Serialzied,Model,KBT-EU,Robot Mower User manual,Robot Mower User manual,Robot Mower User manual,Robot Mower User manual,,Robot Mower User manual,,Robot Mower User manual,,Robot Mower User manual,Robot Mower User manual,TRUE,FALSE,FALSE,1035090000,FALSE,1684,10350,FALSE,10350-01000,1.03509E+17
a170E0000060TamQAE,1.03509E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCZQA2,Serialzied,Model,KBT-EU,Wire layer NT60,Wire layer NT60,Wire layer NT60,Wire layer NT60,,Wire layer NT60,,Wire layer NT60,,Wire layer NT60,Wire layer NT60,TRUE,FALSE,FALSE,1035090000,FALSE,1685,10350,FALSE,10350-02000,1.03509E+17
a170E0000060TanQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1686,10400,FALSE,10400-00100,1.04E+17
a170E0000060TaoQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1687,10400,FALSE,10400-00150,1.04E+17
a170E0000060TapQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1688,10400,FALSE,10400-00200,1.04E+17
a170E0000060TaqQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1689,10400,FALSE,10400-00250,1.04E+17
a170E0000060TarQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1690,10400,FALSE,10400-00300,1.04E+17
a170E0000060TasQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1691,10400,FALSE,10400-00350,1.04E+17
a170E0000060TatQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1692,10400,FALSE,10400-00400,1.04E+17
a170E0000060TauQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1693,10400,FALSE,10400-00450,1.04E+17
a170E0000060TavQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1694,10400,FALSE,10400-00500,1.04E+17
a170E0000060TawQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1695,10400,FALSE,10400-00550,1.04E+17
a170E0000060TaxQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1696,10400,FALSE,10400-00600,1.04E+17
a170E0000060TayQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1697,10400,FALSE,10400-00700,1.04E+17
a170E0000060TazQAE,1.04E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TCaQAM,Serialzied,Model,KBT-EU,not in use,not in use,not in use,not in use,,not in use,,not in use,,not in use,not in use,TRUE,FALSE,FALSE,1040000100,FALSE,1698,10400,FALSE,10400-00800,1.04E+17
