VRM_SubCategory__c,VRM_External_Id__c,Name,VRM_Category__c,VRM_Failure_Resolution_Code__c,WOD_2__Status__c
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Output Seal Leaking-Rebuild Gearbox-3hr,FaultCode465,0ZGVF0000002fFE4AY,a85VF000000vQwNYAU,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Output Seal Missing-Repair Component-2hr,FaultCode466,0ZGVF0000002fFE4AY,a85VF000000vQwOYAU,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Output Seal Missing-Replace Component-2hr,FaultCode467,0ZGVF0000002fFE4AY,a85VF000000vQwPYAU,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Output Shaft Broken-Replace Component-2hr,FaultCode468,0ZGVF0000002fFE4AY,a85VF000000vQwQYAU,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Shipment Damage-Replace Component-0hr,FaultCode469,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Snap Ring Failed-Replace Component-2hr,FaultCode470,0ZGVF0000002fFE4AY,a85VF000000vQwRYAU,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Threads Missing-Replace Component-2hr,FaultCode471,0ZGVF0000002fFE4AY,a85VF000000vQwSYAU,True
0ZGVF0000002fHT4AY,Drive Train-Complete Gearboxes-Worm Broken-Replace Component-2hr,FaultCode472,0ZGVF0000002fFE4AY,a85VF000000vQwTYAU,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Aluminum Casting Failure-Replace Component-1hr,FaultCode473,0ZGVF0000002fFE4AY,a85VF000000vQvLYAU,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Flex Joint Insert Failure-Replace Component-0.25hr,FaultCode474,0ZGVF0000002fFE4AY,a85VF000000vQvTYAU,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Mis-manufactured-Replace Component-0.25hr,FaultCode475,0ZGVF0000002fFE4AY,a85VF000000vQwUYAU,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Other -- Fill in Comments-Replace Component-1hr,FaultCode476,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Part Dimensions Incorrect-Replace Component-1hr,FaultCode477,0ZGVF0000002fFE4AY,a85VF000000vQtuYAE,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Shipment Damage-Replace Component-0hr,FaultCode478,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Tow Pin Failure-Replace Component-1hr,FaultCode479,0ZGVF0000002fFE4AY,a85VF000000vQvrYAE,True
0ZGVF0000002fHU4AY,Drive Train-Drive Shaft Shields-Ultraviolet Degradation-Replace Component-1hr,FaultCode480,0ZGVF0000002fFE4AY,a85VF000000vQvKYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Aluminum Casting Failure-Replace Component-1hr,FaultCode481,0ZGVF0000002fFE4AY,a85VF000000vQvLYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Bearing Race Missing-Replace Steering Gearbox-4hr,FaultCode482,0ZGVF0000002fFE4AY,a85VF000000vQvMYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Bull Gear Broken-Replace Steering Gearbox-4hr,FaultCode483,0ZGVF0000002fFE4AY,a85VF000000vQvNYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Case Broken-Replace Steering Gearbox-4hr,FaultCode484,0ZGVF0000002fFE4AY,a85VF000000vQvOYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Flex Joint Insert Failure-Replace Component-0.25hr,FaultCode485,0ZGVF0000002fFE4AY,a85VF000000vQvTYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Gears Locked Up-Replace Steering Gearbox-4hr,FaultCode486,0ZGVF0000002fFE4AY,a85VF000000vQvVYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Input Bearing Failed-Replace Steering Gearbox-4hr,FaultCode487,0ZGVF0000002fFE4AY,a85VF000000vQvWYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Mis-manufactured-Replace Component-0.25hr,FaultCode488,0ZGVF0000002fFE4AY,a85VF000000vQwUYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Other -- Fill in Comments-Replace Component-4hr,FaultCode489,0ZGVF0000002fFE4AY,a85VF000000vQwVYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Output Bearing Failed-Replace Steering Gearbox-4hr,FaultCode490,0ZGVF0000002fFE4AY,a85VF000000vQvbYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Output Seal Leaking-Replace Steering Gearbox-4hr,FaultCode491,0ZGVF0000002fFE4AY,a85VF000000vQvcYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Output Seal Missing-Replace Steering Gearbox-4hr,FaultCode492,0ZGVF0000002fFE4AY,a85VF000000vQvdYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Output Shaft Broken-Replace Steering Gearbox-4hr,FaultCode493,0ZGVF0000002fFE4AY,a85VF000000vQveYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Part Dimensions Incorrect-Replace Component-4hr,FaultCode494,0ZGVF0000002fFE4AY,a85VF000000vQwWYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Shipment Damage-Replace Component-0hr,FaultCode495,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Snap Ring Failed-Replace Steering Gearbox-4hr,FaultCode496,0ZGVF0000002fFE4AY,a85VF000000vQvmYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Steering arm loose-Replace Component-1hr,FaultCode497,0ZGVF0000002fFE4AY,a85VF000000vQvnYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Steering Gearmotor Failed-Replace Gearmotor-2hr,FaultCode498,0ZGVF0000002fFE4AY,a85VF000000vQvoYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Steering Motor Failed-Replace Motor Module-1.5hr,FaultCode499,0ZGVF0000002fFE4AY,a85VF000000vQvpYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Tow Pin Failure-Replace Component-1hr,FaultCode500,0ZGVF0000002fFE4AY,a85VF000000vQvrYAE,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Ultraviolet Degradation-Replace Component-1hr,FaultCode501,0ZGVF0000002fFE4AY,a85VF000000vQvKYAU,True
0ZGVF0000002fHV4AY,Drive Train-Drive Shafts-Worm Broken-Replace Component-3hr,FaultCode502,0ZGVF0000002fFE4AY,a85VF000000vQvsYAE,True
0ZGVF0000002fHY4AY,Drive Train-Gear Lube-Input Seal Leaking-Repair GB-1hr,FaultCode503,0ZGVF0000002fFE4AY,a85VF000000vQwXYAU,True
0ZGVF0000002fHY4AY,Drive Train-Gear Lube-Output Seal Leaking-Repair Component-1hr,FaultCode504,0ZGVF0000002fFE4AY,a85VF000000vQwYYAU,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Bearing Race Missing-Rebuild Gearbox-3hr,FaultCode505,0ZGVF0000002fFE4AY,a85VF000000vQwZYAU,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Bull Gear Broken-Rebuild Gearbox-3hr,FaultCode506,0ZGVF0000002fFE4AY,a85VF000000vQwaYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Case Broken-Rebuild Gearbox-3hr,FaultCode507,0ZGVF0000002fFE4AY,a85VF000000vQwbYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Diaphragm Faulty-Repair GB-0.25hr,FaultCode508,0ZGVF0000002fFE4AY,a85VF000000vQwcYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Flex Joint Insert Failure-Replace Component-1hr,FaultCode509,0ZGVF0000002fFE4AY,a85VF000000vQwdYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Gears Locked Up-Rebuild Gearbox-3hr,FaultCode510,0ZGVF0000002fFE4AY,a85VF000000vQweYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Input Bearing Failed-Rebuild Gearbox-3hr,FaultCode511,0ZGVF0000002fFE4AY,a85VF000000vQwfYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Input Seal Leaking-Repair GB-1hr,FaultCode512,0ZGVF0000002fFE4AY,a85VF000000vQwXYAU,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Lug Bolts Broken-Repair GB-1hr,FaultCode513,0ZGVF0000002fFE4AY,a85VF000000vQwgYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Mounting Bolts Broken-Repair GB-0.25hr,FaultCode514,0ZGVF0000002fFE4AY,a85VF000000vQwhYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Oil Reservoir Empty-Replace Component-3hr,FaultCode515,0ZGVF0000002fFE4AY,a85VF000000vQwiYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Other -- Fill in Comments-Replace Component-1hr,FaultCode516,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Output Bearing Failed-Rebuild Gearbox-3hr,FaultCode517,0ZGVF0000002fFE4AY,a85VF000000vQwjYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Output Seal Leaking-Rebuild Gearbox-3hr,FaultCode518,0ZGVF0000002fFE4AY,a85VF000000vQwNYAU,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Output Seal Missing-Rebuild Gearbox-3hr,FaultCode519,0ZGVF0000002fFE4AY,a85VF000000vQwkYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Shipment Damage-Replace Component-0hr,FaultCode520,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHZ4AY,Drive Train-Gearbox Repair-Snap Ring Failed-Rebuild Gearbox-3hr,FaultCode521,0ZGVF0000002fFE4AY,a85VF000000vQwlYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Bead Damaged-Repair Component-1hr,FaultCode522,0ZGVF0000002fFE4AY,a85VF000000vQwmYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Corrosion On Wheel-Replace Component-1hr,FaultCode523,0ZGVF0000002fFE4AY,a85VF000000vQwnYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Shipment Damage-Replace Component-0hr,FaultCode524,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Finish Appearance Faulty-Replace Component-1hr,FaultCode525,0ZGVF0000002fFE4AY,a85VF000000vQuPYAU,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Galvanizing Burrs-Replace Component-1hr,FaultCode526,0ZGVF0000002fFE4AY,a85VF000000vQwoYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Other -- Fill in Comments-Replace Component-1hr,FaultCode527,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Rim Damaged-Replace Component-1hr,FaultCode528,0ZGVF0000002fFE4AY,a85VF000000vQwpYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Tire Leaking Air-Replace Component-1hr,FaultCode529,0ZGVF0000002fFE4AY,a85VF000000vQwqYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Tire Leaking Air-Repair Component-1hr,FaultCode530,0ZGVF0000002fFE4AY,a85VF000000vQwrYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Tire Split-Repair Component-1hr,FaultCode531,0ZGVF0000002fFE4AY,a85VF000000vQwsYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Tire Split-Replace Component-1hr,FaultCode532,0ZGVF0000002fFE4AY,a85VF000000vQwtYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Tube Pinched-Replace Component-1hr,FaultCode533,0ZGVF0000002fFE4AY,a85VF000000vQwuYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Tube Pinched-Repair Component-1hr,FaultCode534,0ZGVF0000002fFE4AY,a85VF000000vQwvYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Valve Stem Leaking-Replace Component-1hr,FaultCode535,0ZGVF0000002fFE4AY,a85VF000000vQwwYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Valve Stem Leaking-Repair Component-1hr,FaultCode536,0ZGVF0000002fFE4AY,a85VF000000vQwxYAE,True
0ZGVF0000002fHa4AI,Drive Train-Tires and Rims-Valve Stem Missing-Replace Component-1hr,FaultCode537,0ZGVF0000002fFE4AY,a85VF000000vQwyYAE,True
0ZGVF0000002fHc4AI,Drive Train-U-Joints-Other -- Fill in Comments-Replace Component-1hr,FaultCode538,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHc4AI,Drive Train-U-Joints-Shipment Damage-Replace Component-0hr,FaultCode539,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHc4AI,Drive Train-U-Joints-Mis-manufactured-Replace Component-1hr,FaultCode540,0ZGVF0000002fFE4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Coil Failure-Replace Component-1hr,FaultCode541,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Contact Points Burned-Replace Component-1hr,FaultCode542,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Contact Points Damaged-Replace Component-1hr,FaultCode543,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Contactor Chattering-Replace Component-1hr,FaultCode544,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Contactor Locked in-Replace Component-1hr,FaultCode545,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Contactor not pulling in-Replace Component-1hr,FaultCode546,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Control Bearing Seized-Replace Component-1hr,FaultCode547,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode548,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode549,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode550,0ZGVF0000002fFF4AY,a85VF000000vQv9YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Factory Wiring Incorrect-Replace Component-1hr,FaultCode551,0ZGVF0000002fFF4AY,a85VF000000vQvDYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Factory Wiring Loose-Repair Wiring-1hr,FaultCode552,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Fuse Block Defective-Replace Component-1hr,FaultCode553,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Grounding Block Defective-Replace Component-1hr,FaultCode554,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Housing Damaged-Replace Component-0hr,FaultCode555,0ZGVF0000002fFF4AY,a85VF000000vQx0YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Latch Inoperable-Replace Component-1hr,FaultCode556,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode557,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode558,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Mis-manufactured-Replace Component-1hr,FaultCode559,0ZGVF0000002fFF4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Other -- Fill in Comments-Replace Component-1hr,FaultCode560,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode561,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode562,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode563,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Run Microswitch Fails Open-Replace Component-1hr,FaultCode564,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode565,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Safety Microswitch Fails Open-Replace Component-1hr,FaultCode566,0ZGVF0000002fFF4AY,a85VF000000vQx7YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Shipment Damage-Replace Component-0hr,FaultCode567,0ZGVF0000002fFF4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Single Phasing-Replace Component-1hr,FaultCode568,0ZGVF0000002fFF4AY,a85VF000000vQx8YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Solenoid Valve Fails-Replace Component-1hr,FaultCode569,0ZGVF0000002fFF4AY,a85VF000000vQx9YAE,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Terminal Block Defective-Replace Component-1hr,FaultCode570,0ZGVF0000002fFF4AY,a85VF000000vQxAYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Terminal Strip Stripped Out-Replace Component-1hr,FaultCode571,0ZGVF0000002fFF4AY,a85VF000000vQxBYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Tower Ahead Forward-Replace Component-1hr,FaultCode572,0ZGVF0000002fFF4AY,a85VF000000vQxCYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Tower Behind Forward-Replace Component-1hr,FaultCode573,0ZGVF0000002fFF4AY,a85VF000000vQxDYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Tower Behind Reverse-Replace Component-1hr,FaultCode574,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
0ZGVF0000002fHd4AI,Drive Unit Controls-Complete Tower Boxes-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode575,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Coil Failure-Replace Component-1hr,FaultCode576,0ZGVF0000002fFF4AY,a85VF000000vQtpYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Contact Points Burned-Replace Component-1hr,FaultCode577,0ZGVF0000002fFF4AY,a85VF000000vQtyYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Contact Points Damaged-Replace Component-1hr,FaultCode578,0ZGVF0000002fFF4AY,a85VF000000vQvEYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Contactor Chattering-Replace Component-1hr,FaultCode579,0ZGVF0000002fFF4AY,a85VF000000vQtzYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Contactor Locked in-Replace Component-1hr,FaultCode580,0ZGVF0000002fFF4AY,a85VF000000vQu0YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Contactor not pulling in-Replace Component-1hr,FaultCode581,0ZGVF0000002fFF4AY,a85VF000000vQu1YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Control Bearing Seized-Replace Component-1hr,FaultCode582,0ZGVF0000002fFF4AY,a85VF000000vQwzYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode583,0ZGVF0000002fFF4AY,a85VF000000vQu2YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode584,0ZGVF0000002fFF4AY,a85VF000000vQu3YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode585,0ZGVF0000002fFF4AY,a85VF000000vQv9YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Factory Wiring Incorrect-Replace Component-1hr,FaultCode586,0ZGVF0000002fFF4AY,a85VF000000vQvDYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Factory Wiring Loose-Repair Wiring-1hr,FaultCode587,0ZGVF0000002fFF4AY,a85VF000000vQvSYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Fuse Block Defective-Replace Component-1hr,FaultCode588,0ZGVF0000002fFF4AY,a85VF000000vQu6YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Grounding Block Defective-Replace Component-1hr,FaultCode589,0ZGVF0000002fFF4AY,a85VF000000vQu7YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Housing Damaged-Replace Component-0hr,FaultCode590,0ZGVF0000002fFF4AY,a85VF000000vQx0YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Latch Inoperable-Replace Component-1hr,FaultCode591,0ZGVF0000002fFF4AY,a85VF000000vQx1YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Low Pressure Switch Fails Closed-Replace Component-1hr,FaultCode592,0ZGVF0000002fFF4AY,a85VF000000vQvFYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Low Pressure Switch Fails Open-Replace Component-1hr,FaultCode593,0ZGVF0000002fFF4AY,a85VF000000vQvGYAU,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Mis-manufactured-Replace Component-1hr,FaultCode594,0ZGVF0000002fFF4AY,a85VF000000vQtqYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Other -- Fill in Comments-Replace Component-1hr,FaultCode595,0ZGVF0000002fFF4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-OW Timer Doesn't Break Safety-Replace Component-1hr,FaultCode596,0ZGVF0000002fFF4AY,a85VF000000vQx2YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-OW Timer Doesn't Hold Safety-Replace Component-1hr,FaultCode597,0ZGVF0000002fFF4AY,a85VF000000vQx3YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Run Microswitch Fails Closed-Replace Component-1hr,FaultCode598,0ZGVF0000002fFF4AY,a85VF000000vQx4YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Run Microswitch Fails Open-Replace Component-1hr,FaultCode599,0ZGVF0000002fFF4AY,a85VF000000vQx5YAE,True
0ZGVF0000002fHe4AI,Drive Unit Controls-Pivot Alignment-Safety Microswitch Fails Closed-Replace Component-1hr,FaultCode600,0ZGVF0000002fFF4AY,a85VF000000vQx6YAE,True
0ZGVF0000002fHp4AI,Electrical Components-Electrical Cables-Shipment Damage-Replace Component-0hr,FaultCode801,0ZGVF0000002fFG4AY,a85VF000000vQtvYAE,True
0ZGVF0000002fHq4AI,Electrical Components-Electrical Contactors-Contactor not pulling in-Replace Component-1hr,FaultCode802,0ZGVF0000002fFG4AY,a85VF000000vQu1YAE,True
0ZGVF0000002fHq4AI,Electrical Components-Electrical Contactors-Contactor Chattering-Replace Component-1hr,FaultCode803,0ZGVF0000002fFG4AY,a85VF000000vQtzYAE,True
0ZGVF0000002fHq4AI,Electrical Components-Electrical Contactors-Contactor Locked in-Replace Component-1hr,FaultCode804,0ZGVF0000002fFG4AY,a85VF000000vQu0YAE,True
0ZGVF0000002fHq4AI,Electrical Components-Electrical Contactors-Other -- Fill in Comments-Replace Component-1hr,FaultCode805,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHr4AI,Electrical Components-Electrical Disconnect-Disconnect Switch Fails Open-Replace Component-1hr,FaultCode806,0ZGVF0000002fFG4AY,a85VF000000vQu3YAE,True
0ZGVF0000002fHr4AI,Electrical Components-Electrical Disconnect-Disconnect Switch Fails Closed-Replace Component-1hr,FaultCode807,0ZGVF0000002fFG4AY,a85VF000000vQu2YAE,True
0ZGVF0000002fHr4AI,Electrical Components-Electrical Disconnect-Other -- Fill in Comments-Replace Component-1hr,FaultCode808,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
0ZGVF0000002fHs4AI,Electrical Components-Electrical Meters-Electrical Specs Not Met-Replace Component-1hr,FaultCode809,0ZGVF0000002fFG4AY,a85VF000000vQu5YAE,True
0ZGVF0000002fHs4AI,Electrical Components-Electrical Meters-Electrical Component Failure-Replace Component-1hr,FaultCode810,0ZGVF0000002fFG4AY,a85VF000000vQu4YAE,True
0ZGVF0000002fHs4AI,Electrical Components-Electrical Meters-Intermittent Operations-Replace Component-1hr,FaultCode811,0ZGVF0000002fFG4AY,a85VF000000vQu9YAE,True
0ZGVF0000002fHs4AI,Electrical Components-Electrical Meters-Other -- Fill in Comments-Replace Component-1hr,FaultCode812,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
